customer_id,customer_name,contact,address,customer_type,registration_date,credit_limit,customer_status
5842,Amit Nair 842,"{""email"": ""customer5842@example.com"", ""phone"": ""8418051513""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2024-11-17,896103.92,Inactive
5843,Ravi Shah 843,"{""email"": ""customer5843@example.com"", ""phone"": ""7153993997""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2021-06-13,570571.32,Active
5844,Keerthi Nair 844,"{""email"": ""customer5844@example.com"", ""phone"": ""7762734401""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2019-12-10,494014.02,Active
5845,Rahul Iyer 845,"{""email"": ""customer5845@example.com"", ""phone"": ""9530130663""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2024-01-02,427275.92,Active
5846,Amit Patel 846,"{""email"": ""customer5846@example.com"", ""phone"": ""7222962298""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2018-10-26,577402.36,Active
5847,Amit Joshi 847,"{""email"": ""customer5847@example.com"", ""phone"": ""7527367517""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2018-10-04,326182.99,Inactive
5848,Kavya Shah 848,"{""email"": ""customer5848@example.com"", ""phone"": ""9801413075""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2021-01-02,857856.26,Active
5849,Vikram Kumar 849,"{""email"": ""customer5849@example.com"", ""phone"": ""9914148640""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2025-12-10,201375.49,Active
5850,Pooja Singh 850,"{""email"": ""customer5850@example.com"", ""phone"": ""6242660613""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2026-10-17,779386.03,Active
5851,Neha Kapoor 851,"{""email"": ""customer5851@example.com"", ""phone"": ""9808044734""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2024-07-12,69702.78,Active
5852,Neha Patel 852,"{""email"": ""customer5852@example.com"", ""phone"": ""9713130507""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2026-11-22,818420.4,Active
5853,Ananya Verma 853,"{""email"": ""customer5853@example.com"", ""phone"": ""6143988870""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2022-01-21,421967.04,Active
5854,Karthik Kapoor 854,"{""email"": ""customer5854@example.com"", ""phone"": ""8776093847""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2024-05-08,768716.44,Active
5855,Ravi Sharma 855,"{""email"": ""customer5855@example.com"", ""phone"": ""9639413046""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2024-11-22,973826.19,Active
5856,Amit Kumar 856,"{""email"": ""customer5856@example.com"", ""phone"": ""6674147950""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2022-02-03,708591.19,Active
5857,Nikhil Menon 857,"{""email"": ""customer5857@example.com"", ""phone"": ""7542538610""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2026-09-24,924962.57,Active
5858,Rahul Verma 858,"{""email"": ""customer5858@example.com"", ""phone"": ""9786459367""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2020-01-09,184559.46,Active
5859,Kavya Joshi 859,"{""email"": ""customer5859@example.com"", ""phone"": ""9966967407""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2020-04-02,735321.0,Active
5860,Aditya Shah 860,"{""email"": ""customer5860@example.com"", ""phone"": ""7967028791""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2021-11-05,312539.51,Active
5861,Keerthi Rao 861,"{""email"": ""customer5861@example.com"", ""phone"": ""7481982587""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2021-12-05,537167.59,Inactive
5862,Karthik Shah 862,"{""email"": ""customer5862@example.com"", ""phone"": ""7951714169""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2022-12-02,280282.39,Active
5863,Ananya Bose 863,"{""email"": ""customer5863@example.com"", ""phone"": ""6906621525""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2022-10-16,125205.13,Active
5864,Rahul Kumar 864,"{""email"": ""customer5864@example.com"", ""phone"": ""6138261744""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2025-11-26,570060.46,Active
5865,Keerthi Das 865,"{""email"": ""customer5865@example.com"", ""phone"": ""6283588083""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2026-03-19,645153.39,Active
5866,Ravi Bose 866,"{""email"": ""customer5866@example.com"", ""phone"": ""7497455769""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2026-03-14,970370.36,Active
5867,Rahul Kumar 867,"{""email"": ""customer5867@example.com"", ""phone"": ""7470542444""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2022-09-19,482833.14,Active
5868,Divya Das 868,"{""email"": ""customer5868@example.com"", ""phone"": ""7136014986""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2023-09-24,894931.91,Active
5869,Meena Gupta 869,"{""email"": ""customer5869@example.com"", ""phone"": ""7182116371""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2020-04-10,723803.68,Active
5870,Meena Patel 870,"{""email"": ""customer5870@example.com"", ""phone"": ""9151424943""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-01-14,601148.17,Active
5871,Manoj Gupta 871,"{""email"": ""customer5871@example.com"", ""phone"": ""9680283342""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2021-06-15,628893.06,Active
5872,Vikram Patel 872,"{""email"": ""customer5872@example.com"", ""phone"": ""8736645770""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Individual,2019-03-17,799294.41,Active
5873,Swathi Patel 873,"{""email"": ""customer5873@example.com"", ""phone"": ""7371537539""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2020-02-22,281011.44,Active
5874,Pooja Mishra 874,"{""email"": ""customer5874@example.com"", ""phone"": ""6222691235""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2026-10-07,81783.64,Active
5875,Arun Joshi 875,"{""email"": ""customer5875@example.com"", ""phone"": ""6558970773""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Retail,2018-10-12,677012.76,Active
5876,Meena Iyer 876,"{""email"": ""customer5876@example.com"", ""phone"": ""7835722958""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2020-05-23,466678.89,Active
5877,Nikhil Sharma 877,"{""email"": ""customer5877@example.com"", ""phone"": ""8067010829""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2026-01-09,454905.88,Active
5878,Vikram Singh 878,"{""email"": ""customer5878@example.com"", ""phone"": ""8664239532""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Retail,2025-11-11,839907.69,Active
5879,Ravi Gupta 879,"{""email"": ""customer5879@example.com"", ""phone"": ""7149788466""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2019-09-10,869706.56,Active
5880,Pooja Kapoor 880,"{""email"": ""customer5880@example.com"", ""phone"": ""6659758684""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2021-09-12,414776.21,Active
5881,Ravi Reddy 881,"{""email"": ""customer5881@example.com"", ""phone"": ""7355833112""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2018-02-14,186798.26,Active
5882,Kavya Verma 882,"{""email"": ""customer5882@example.com"", ""phone"": ""8760721525""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2026-12-16,741210.06,Active
5883,Keerthi Das 883,"{""email"": ""customer5883@example.com"", ""phone"": ""6305943005""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2019-11-15,650117.63,Active
5884,Amit Reddy 884,"{""email"": ""customer5884@example.com"", ""phone"": ""9690967721""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2024-02-20,394973.38,Active
5885,Arun Sharma 885,"{""email"": ""customer5885@example.com"", ""phone"": ""6736715196""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2019-01-26,540135.31,Active
5886,Pooja Sharma 886,"{""email"": ""customer5886@example.com"", ""phone"": ""9300467092""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2023-09-22,367259.0,Active
5887,Priya Pillai 887,"{""email"": ""customer5887@example.com"", ""phone"": ""6830135837""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2021-09-21,623714.82,Active
5888,Meena Nair 888,"{""email"": ""customer5888@example.com"", ""phone"": ""9136118731""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2025-07-20,642854.55,Active
5889,Nikhil Rao 889,"{""email"": ""customer5889@example.com"", ""phone"": ""8901349764""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2020-12-28,780340.2,Active
5890,Rahul Patel 890,"{""email"": ""customer5890@example.com"", ""phone"": ""9207741330""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2025-06-07,184430.74,Active
5891,Arun Mishra 891,"{""email"": ""customer5891@example.com"", ""phone"": ""7396601368""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2026-08-05,612527.08,Active
5892,Aditya Gupta 892,"{""email"": ""customer5892@example.com"", ""phone"": ""9475540440""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2022-05-21,603872.29,Active
5893,Keerthi Joshi 893,"{""email"": ""customer5893@example.com"", ""phone"": ""6755101388""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2022-06-22,677403.47,Active
5894,Rahul Verma 894,"{""email"": ""customer5894@example.com"", ""phone"": ""7934740492""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2020-08-15,674119.68,Active
5895,Priya Menon 895,"{""email"": ""customer5895@example.com"", ""phone"": ""8894405493""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2018-11-15,898306.71,Active
5896,Rahul Naidu 896,"{""email"": ""customer5896@example.com"", ""phone"": ""7866431972""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2019-01-07,152315.64,Active
5897,Ravi Pillai 897,"{""email"": ""customer5897@example.com"", ""phone"": ""7845264759""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2019-05-09,628759.58,Active
5898,Arun Patel 898,"{""email"": ""customer5898@example.com"", ""phone"": ""9092034839""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2025-11-13,78227.41,Active
5899,Vikram Joshi 899,"{""email"": ""customer5899@example.com"", ""phone"": ""8809108977""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Wholesale,2018-02-01,358610.62,Active
5900,Neha Verma 900,"{""email"": ""customer5900@example.com"", ""phone"": ""9204258304""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2025-06-14,885344.92,Active
5901,Rahul Sharma 901,"{""email"": ""customer5901@example.com"", ""phone"": ""7449819314""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2025-08-10,447390.12,Active
5902,Priya Mehta 902,"{""email"": ""customer5902@example.com"", ""phone"": ""9364768459""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2020-04-08,893920.4,Active
5903,Nikhil Kumar 903,"{""email"": ""customer5903@example.com"", ""phone"": ""9710054863""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2020-02-10,841910.81,Active
5904,Arun Menon 904,"{""email"": ""customer5904@example.com"", ""phone"": ""6875486000""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2021-08-08,185792.58,Active
5905,Amit Iyer 905,"{""email"": ""customer5905@example.com"", ""phone"": ""8485846714""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2026-02-21,85850.1,Active
5906,Priya Shah 906,"{""email"": ""customer5906@example.com"", ""phone"": ""6479117133""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2024-02-12,446034.95,Active
5907,Pooja Sharma 907,"{""email"": ""customer5907@example.com"", ""phone"": ""7424471552""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2018-04-14,287464.38,Active
5908,Amit Singh 908,"{""email"": ""customer5908@example.com"", ""phone"": ""6446286203""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2025-08-20,427098.34,Active
5909,Manoj Mishra 909,"{""email"": ""customer5909@example.com"", ""phone"": ""7164559271""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Retail,2024-11-02,831712.33,Active
5910,Swathi Shah 910,"{""email"": ""customer5910@example.com"", ""phone"": ""8323816301""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2026-04-01,719345.89,Active
5911,Ananya Gupta 911,"{""email"": ""customer5911@example.com"", ""phone"": ""9340126881""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2026-09-17,468887.58,Active
5912,Amit Nair 912,"{""email"": ""customer5912@example.com"", ""phone"": ""7919814166""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2024-09-22,922581.81,Active
5913,Priya Kapoor 913,"{""email"": ""customer5913@example.com"", ""phone"": ""9062438592""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2021-01-28,88182.51,Active
5914,Arun Reddy 914,"{""email"": ""customer5914@example.com"", ""phone"": ""9489285299""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2023-10-12,855725.17,Active
5915,Ananya Patel 915,"{""email"": ""customer5915@example.com"", ""phone"": ""6281906119""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Wholesale,2024-08-28,397311.54,Active
5916,Manoj Nair 916,"{""email"": ""customer5916@example.com"", ""phone"": ""9892503177""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2019-05-01,948762.57,Active
5917,Kavya Das 917,"{""email"": ""customer5917@example.com"", ""phone"": ""7930073827""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2022-10-21,434636.87,Active
5918,Vikram Singh 918,"{""email"": ""customer5918@example.com"", ""phone"": ""8837524214""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2022-11-21,389357.69,Active
5919,Rahul Das 919,"{""email"": ""customer5919@example.com"", ""phone"": ""6507502354""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Individual,2021-08-18,380463.76,Active
5920,Keerthi Kumar 920,"{""email"": ""customer5920@example.com"", ""phone"": ""6113100496""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-07-26,905136.64,Active
5921,Karthik Mehta 921,"{""email"": ""customer5921@example.com"", ""phone"": ""7124076364""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2024-12-10,775737.68,Active
5922,Aditya Das 922,"{""email"": ""customer5922@example.com"", ""phone"": ""8646676081""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Wholesale,2019-06-04,910090.43,Active
5923,Rahul Mehta 923,"{""email"": ""customer5923@example.com"", ""phone"": ""8944989027""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Corporate,2019-12-21,448164.61,Active
5924,Swathi Pillai 924,"{""email"": ""customer5924@example.com"", ""phone"": ""8912659475""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Individual,2018-01-20,649479.78,Active
5925,Rahul Pillai 925,"{""email"": ""customer5925@example.com"", ""phone"": ""9850351775""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2019-05-10,874309.69,Active
5926,Ananya Mehta 926,"{""email"": ""customer5926@example.com"", ""phone"": ""7195315241""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2025-08-22,971090.54,Active
5927,Sneha Bose 927,"{""email"": ""customer5927@example.com"", ""phone"": ""9195615775""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2018-09-01,565511.94,Active
5928,Nikhil Shah 928,"{""email"": ""customer5928@example.com"", ""phone"": ""9056679563""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2018-05-20,709123.23,Active
5929,Meena Patel 929,"{""email"": ""customer5929@example.com"", ""phone"": ""7569811454""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2018-04-02,752754.09,Active
5930,Keerthi Naidu 930,"{""email"": ""customer5930@example.com"", ""phone"": ""8615039581""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2019-08-12,198621.47,Active
5931,Amit Gupta 931,"{""email"": ""customer5931@example.com"", ""phone"": ""8771404809""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Individual,2022-11-15,619770.92,Active
5932,Ravi Patel 932,"{""email"": ""customer5932@example.com"", ""phone"": ""8573044933""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Individual,2026-04-06,105681.4,Active
5933,Aditya Iyer 933,"{""email"": ""customer5933@example.com"", ""phone"": ""6622439800""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2021-04-09,921360.62,Active
5934,Keerthi Rao 934,"{""email"": ""customer5934@example.com"", ""phone"": ""9652156404""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2018-09-11,437078.22,Active
5935,Divya Singh 935,"{""email"": ""customer5935@example.com"", ""phone"": ""8981243149""}","{""city"": ""Ahmedabad"", ""country"": ""India"", ""state"": ""Gujarat""}",Wholesale,2023-12-12,274666.28,Active
5936,Arun Reddy 936,"{""email"": ""customer5936@example.com"", ""phone"": ""6518466889""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2021-09-21,656754.98,Active
5937,Ravi Reddy 937,"{""email"": ""customer5937@example.com"", ""phone"": ""6905040034""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2022-02-22,983104.12,Active
5938,Ravi Kumar 938,"{""email"": ""customer5938@example.com"", ""phone"": ""8165695314""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Corporate,2020-04-16,619548.76,Active
5939,Sneha Iyer 939,"{""email"": ""customer5939@example.com"", ""phone"": ""8926710732""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2023-03-27,168527.08,Active
5940,Meena Kapoor 940,"{""email"": ""customer5940@example.com"", ""phone"": ""7500812192""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2020-02-24,796811.26,Active
5941,Arun Shah 941,"{""email"": ""customer5941@example.com"", ""phone"": ""6847303463""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2024-03-18,389441.2,Active
5942,Sneha Bose 942,"{""email"": ""customer5942@example.com"", ""phone"": ""6190263236""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2022-12-11,787377.48,Active
5943,Manoj Nair 943,"{""email"": ""customer5943@example.com"", ""phone"": ""8230770781""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2018-08-28,207502.39,Active
5944,Keerthi Singh 944,"{""email"": ""customer5944@example.com"", ""phone"": ""9724985763""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2025-12-06,47715.61,Active
5945,Meena Joshi 945,"{""email"": ""customer5945@example.com"", ""phone"": ""6083620601""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2023-09-15,383010.5,Active
5946,Meena Patel 946,"{""email"": ""customer5946@example.com"", ""phone"": ""7755647131""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Retail,2020-07-05,388943.69,Active
5947,Ananya Mishra 947,"{""email"": ""customer5947@example.com"", ""phone"": ""9209478797""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2023-04-28,988500.03,Active
5948,Nikhil Menon 948,"{""email"": ""customer5948@example.com"", ""phone"": ""9251804409""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Retail,2019-05-15,854904.35,Active
5949,Nikhil Patel 949,"{""email"": ""customer5949@example.com"", ""phone"": ""7015200307""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2024-04-24,987909.76,Active
5950,Sneha Das 950,"{""email"": ""customer5950@example.com"", ""phone"": ""8172727263""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Corporate,2018-09-01,551133.78,Active
5951,Ananya Das 951,"{""email"": ""customer5951@example.com"", ""phone"": ""8830229927""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2019-03-23,806025.7,Active
5952,Nikhil Joshi 952,"{""email"": ""customer5952@example.com"", ""phone"": ""7158907650""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Wholesale,2023-04-25,348870.85,Active
5953,Ananya Kumar 953,"{""email"": ""customer5953@example.com"", ""phone"": ""8326378646""}","{""city"": ""Mumbai"", ""country"": ""India"", ""state"": ""Maharashtra""}",Corporate,2024-03-06,790302.92,Active
5954,Keerthi Joshi 954,"{""email"": ""customer5954@example.com"", ""phone"": ""6524088689""}","{""city"": ""Hyderabad"", ""country"": ""India"", ""state"": ""Telangana""}",Corporate,2022-03-19,529861.61,Active
5955,Amit Kapoor 955,"{""email"": ""customer5955@example.com"", ""phone"": ""8545289387""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2024-01-24,615082.35,Active
5956,Swathi Singh 956,"{""email"": ""customer5956@example.com"", ""phone"": ""8227797530""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2018-07-22,625944.03,Active
5957,Arun Rao 957,"{""email"": ""customer5957@example.com"", ""phone"": ""8980778392""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-12-13,497625.05,Active
5958,Amit Singh 958,"{""email"": ""customer5958@example.com"", ""phone"": ""8722911670""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Individual,2019-01-08,376286.77,Active
5959,Priya Kapoor 959,"{""email"": ""customer5959@example.com"", ""phone"": ""7646344211""}","{""city"": ""Jaipur"", ""country"": ""India"", ""state"": ""Rajasthan""}",Wholesale,2024-03-11,96485.23,Active
5960,Aditya Kapoor 960,"{""email"": ""customer5960@example.com"", ""phone"": ""8899584221""}","{""city"": ""Coimbatore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Individual,2026-09-18,685426.93,Inactive
5961,Arun Bose 961,"{""email"": ""customer5961@example.com"", ""phone"": ""6294590597""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Individual,2026-07-25,887285.91,Active
5962,Vikram Singh 962,"{""email"": ""customer5962@example.com"", ""phone"": ""9023615897""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2022-10-24,50025.43,Active
5963,Sneha Naidu 963,"{""email"": ""customer5963@example.com"", ""phone"": ""8844749985""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Wholesale,2026-01-17,279544.23,Active
5964,Kavya Singh 964,"{""email"": ""customer5964@example.com"", ""phone"": ""6746405039""}","{""city"": ""Bengaluru"", ""country"": ""India"", ""state"": ""Karnataka""}",Retail,2025-03-25,862411.07,Active
5965,Manoj Das 965,"{""email"": ""customer5965@example.com"", ""phone"": ""9331935816""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Individual,2025-07-07,722225.7,Active
5966,Swathi Rao 966,"{""email"": ""customer5966@example.com"", ""phone"": ""8999727589""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Corporate,2018-05-08,70490.71,Active
5967,Neha Bose 967,"{""email"": ""customer5967@example.com"", ""phone"": ""9075067967""}","{""city"": ""Delhi"", ""country"": ""India"", ""state"": ""Delhi""}",Wholesale,2025-06-25,197162.11,Active
5968,Swathi Shah 968,"{""email"": ""customer5968@example.com"", ""phone"": ""7199470620""}","{""city"": ""Kolkata"", ""country"": ""India"", ""state"": ""West Bengal""}",Retail,2018-02-26,186978.37,Active
5969,Vikram Joshi 969,"{""email"": ""customer5969@example.com"", ""phone"": ""7532466049""}","{""city"": ""Kochi"", ""country"": ""India"", ""state"": ""Kerala""}",Retail,2021-02-04,326440.23,Active
5970,Kavya Iyer 970,"{""email"": ""customer5970@example.com"", ""phone"": ""6309952300""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Retail,2020-11-07,539628.81,Active
5971,Suresh Iyer 971,"{""email"": ""customer5971@example.com"", ""phone"": ""8121413221""}","{""city"": ""Chennai"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Wholesale,2022-03-23,537735.74,Active
5972,Vikram Kumar 972,"{""email"": ""customer5972@example.com"", ""phone"": ""7780285566""}","{""city"": ""Vellore"", ""country"": ""India"", ""state"": ""Tamil Nadu""}",Corporate,2026-06-20,48698.41,Active
5973,Pooja Nair 973,"{""email"": ""customer5973@example.com"", ""phone"": ""9765900906""}","{""city"": ""Pune"", ""country"": ""India"", ""state"": ""Maharashtra""}",Retail,2023-03-28,112195.06,Active
