sale_id,sale_date,customer_id,product_id,product_name,quantity,unit_price,discount_percent,total_amount,sales_channel,payment_method,sales_region,asset_id,asset_name,asset_type,location,purchase_date,purchase_cost,useful_life_years,last_maintenance_date,condition_score,asset_status,customer_name,email,phone,city,state,country,customer_type,registration_date,credit_limit,customer_status,purchase_order_id,supplier_id,supplier_name,item_id,item_name,unit_cost,total_cost,order_date,expected_delivery,po_status,voucher_id,transaction_date,account_id,account_name,transaction_type,debit_amount,credit_amount,reference_id,cost_center,fiscal_year,posting_status
,,,,,98.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0144,SUP010,ABC Technologies,P104,Keyboard,1520.56,149014.88,2024-07-20,2024-08-07,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,22.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0145,SUP001,Metro Distributors,P108,Scanner,7684.42,169057.24,2024-05-11,2024-05-25,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,36.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0146,SUP005,Vertex Traders,P106,Router,2542.14,91517.04,2024-09-26,2024-10-20,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,91.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0147,SUP002,Prime Supplies,P110,UPS,4623.39,420728.49,2023-04-23,2023-05-13,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,136.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0148,SUP004,Bluechip Suppliers,P103,Monitor,6668.83,906960.88,2023-09-18,2023-09-30,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,51.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0149,SUP003,Global Components,P103,Monitor,4451.51,227027.01,2023-10-24,2023-11-02,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,106.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0150,SUP005,Apex Industrial,P103,Monitor,6029.91,639170.46,2024-12-02,2025-01-01,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,59.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0151,SUP009,Metro Distributors,P114,RAM,3126.0,184434.0,2023-01-02,2023-01-29,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,85.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0152,SUP009,Bluechip Suppliers,P105,Mouse,576.55,49006.75,2023-01-19,2023-02-02,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,94.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0153,SUP003,ABC Technologies,P109,Projector,15498.65,1456873.1,2024-04-20,2024-04-25,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,106.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0154,SUP002,Apex Industrial,P110,UPS,4678.72,495944.32,2024-12-01,2024-12-17,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,124.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0155,SUP003,National Electronics,P104,Keyboard,1258.29,156027.96,2024-09-30,2024-10-27,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,63.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0156,SUP006,National Electronics,P111,Desktop,25115.47,1582274.61,2024-09-04,2024-10-02,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,57.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0157,SUP006,Prime Supplies,P105,Mouse,617.13,35176.41,2024-05-24,2024-06-13,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,101.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0158,SUP002,National Electronics,P115,Headset,1728.41,174569.41,2023-01-18,2023-02-05,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,31.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0159,SUP001,Vertex Traders,P109,Projector,16590.78,514314.18,2024-09-11,2024-09-20,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,83.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0160,SUP007,Metro Distributors,P103,Monitor,4680.86,388511.38,2023-11-27,2023-12-26,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,91.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0161,SUP010,National Electronics,P103,Monitor,5157.93,469371.63,2024-11-11,2024-12-08,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,72.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0162,SUP007,Prime Supplies,P107,Tablet,15157.6,1091347.2,2023-06-07,2023-07-02,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,56.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0163,SUP006,Reliable Systems,P111,Desktop,23638.59,1323761.04,2024-01-22,2024-01-29,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,96.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0164,SUP002,Metro Distributors,P111,Desktop,24323.41,2335047.36,2023-07-29,2023-08-26,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,79.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0165,SUP003,Global Components,P101,Laptop,36108.45,2852567.55,2023-08-18,2023-09-14,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,48.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0166,SUP002,Vertex Traders,P103,Monitor,4626.47,222070.56,2023-06-27,2023-07-27,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,38.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0167,SUP007,Bluechip Suppliers,P109,Projector,21374.32,812224.16,2024-07-05,2024-07-14,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,137.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0168,SUP002,Apex Industrial,P109,Projector,23728.05,3250742.85,2023-11-02,2023-11-07,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,93.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0169,SUP007,Reliable Systems,P109,Projector,17602.01,1636986.93,2024-07-04,2024-07-10,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,44.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0170,SUP001,National Electronics,P113,SSD,4406.33,193878.52,2024-11-20,2024-11-25,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,138.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0171,SUP009,Smart Source,P110,UPS,4948.02,682826.76,2024-05-24,2024-06-12,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,90.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0172,SUP007,Reliable Systems,P114,RAM,2683.69,241532.1,2024-02-02,2024-02-27,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,89.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0173,SUP007,Prime Supplies,P112,Webcam,2504.07,222862.23,2023-05-02,2023-05-26,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,56.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0174,SUP007,Prime Supplies,P105,Mouse,525.18,29410.08,2023-05-25,2023-06-21,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,59.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0175,SUP002,ABC Technologies,P102,Printer,7258.88,428273.92,2023-11-09,2023-12-06,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,74.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0176,SUP008,Bluechip Suppliers,P103,Monitor,5676.55,420064.7,2023-04-26,2023-05-10,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,130.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0177,SUP007,Apex Industrial,P102,Printer,9705.72,1261743.6,2024-04-02,2024-04-11,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,144.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0178,SUP004,Global Components,P110,UPS,3473.76,500221.44,2023-06-14,2023-07-05,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,66.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0179,SUP001,Prime Supplies,P101,Laptop,40627.75,2681431.5,2024-03-08,2024-03-26,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,11.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0180,SUP003,Bluechip Suppliers,P101,Laptop,32717.53,359892.83,2023-07-21,2023-08-18,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,149.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0181,SUP006,ABC Technologies,P104,Keyboard,1203.86,179375.14,2023-04-09,2023-04-14,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,55.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0182,SUP009,ABC Technologies,P113,SSD,3470.75,190891.25,2024-06-26,2024-07-08,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,51.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0183,SUP010,Apex Industrial,P109,Projector,23169.2,1181629.2,2024-09-22,2024-10-02,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,125.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0184,SUP003,Smart Source,P101,Laptop,33471.61,4183951.25,2024-12-15,2025-01-02,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,72.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0185,SUP004,Bluechip Suppliers,P115,Headset,1937.61,139507.92,2023-07-01,2023-07-23,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,62.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0186,SUP002,Bluechip Suppliers,P111,Desktop,25802.58,1599759.96,2024-05-10,2024-05-28,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,39.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0187,SUP007,Prime Supplies,P111,Desktop,34229.24,1334940.36,2024-07-09,2024-08-08,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,36.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0188,SUP002,ABC Technologies,P108,Scanner,5931.32,213527.52,2024-07-19,2024-08-02,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,49.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0189,SUP004,Apex Industrial,P104,Keyboard,1348.46,66074.54,2023-06-10,2023-06-21,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,148.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0190,SUP003,Smart Source,P102,Printer,9656.94,1429227.12,2023-08-18,2023-09-03,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,132.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0191,SUP007,Smart Source,P109,Projector,18133.08,2393566.56,2024-12-18,2024-12-23,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,34.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0192,SUP006,Apex Industrial,P107,Tablet,16394.24,557404.16,2024-03-08,2024-04-06,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,147.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0193,SUP004,Global Components,P101,Laptop,35339.7,5194935.9,2024-10-31,2024-11-13,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,123.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0194,SUP009,Global Components,P108,Scanner,7951.09,977984.07,2023-04-30,2023-05-19,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,117.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0195,SUP004,Bluechip Suppliers,P110,UPS,4343.2,508154.4,2024-06-30,2024-07-25,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,137.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0196,SUP003,National Electronics,P106,Router,2112.1,289357.7,2024-11-22,2024-11-27,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,112.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0197,SUP006,Apex Industrial,P106,Router,2485.56,278382.72,2023-06-24,2023-07-18,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,92.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0198,SUP009,Apex Industrial,P103,Monitor,5475.72,503766.24,2023-11-12,2023-12-06,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,93.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0199,SUP007,ABC Technologies,P106,Router,2159.69,200851.17,2023-10-07,2023-11-02,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,86.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0200,SUP001,Smart Source,P112,Webcam,2611.13,224557.18,2024-08-16,2024-09-09,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,131.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0201,SUP007,Apex Industrial,P111,Desktop,24898.26,3261672.06,2024-09-24,2024-10-12,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,122.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0202,SUP001,Bluechip Suppliers,P102,Printer,8666.74,1057342.28,2024-02-10,2024-03-01,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,127.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0203,SUP005,Bluechip Suppliers,P109,Projector,17978.75,2283301.25,2024-11-27,2024-12-17,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,82.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0204,SUP004,Apex Industrial,P111,Desktop,28210.91,2313294.62,2023-03-19,2023-04-09,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,115.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0205,SUP009,Vertex Traders,P102,Printer,8263.36,950286.4,2023-10-23,2023-11-11,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,147.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0206,SUP005,Apex Industrial,P107,Tablet,17435.62,2563036.14,2023-04-20,2023-05-07,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,84.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0207,SUP009,National Electronics,P105,Mouse,580.33,48747.72,2024-09-11,2024-09-21,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,53.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0208,SUP007,Prime Supplies,P106,Router,2049.18,108606.54,2023-02-02,2023-02-12,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,111.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0209,SUP001,ABC Technologies,P101,Laptop,33503.22,3718857.42,2024-07-20,2024-08-13,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,146.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0210,SUP002,Metro Distributors,P105,Mouse,720.06,105128.76,2024-01-03,2024-01-24,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,148.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0211,SUP001,Vertex Traders,P109,Projector,20214.33,2991720.84,2023-07-14,2023-08-09,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,148.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0212,SUP008,Reliable Systems,P105,Mouse,643.79,95280.92,2024-09-25,2024-10-19,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,98.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0213,SUP003,Smart Source,P109,Projector,18894.35,1851646.3,2023-08-31,2023-09-05,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,13.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0214,SUP006,National Electronics,P115,Headset,1354.02,17602.26,2023-08-06,2023-08-12,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,101.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0215,SUP007,Reliable Systems,P102,Printer,8922.18,901140.18,2023-01-18,2023-02-03,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,76.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0216,SUP009,Reliable Systems,P109,Projector,21844.93,1660214.68,2023-07-16,2023-08-04,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,23.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0217,SUP001,Global Components,P108,Scanner,6657.56,153123.88,2024-05-06,2024-06-03,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,116.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0218,SUP002,Metro Distributors,P103,Monitor,6507.65,754887.4,2023-02-05,2023-02-10,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,41.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0219,SUP005,Reliable Systems,P106,Router,1974.99,80974.59,2023-10-05,2023-10-19,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,21.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0220,SUP006,National Electronics,P110,UPS,4008.11,84170.31,2023-10-08,2023-11-03,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,105.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0221,SUP003,Prime Supplies,P114,RAM,2277.91,239180.55,2023-02-09,2023-02-26,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,98.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0222,SUP003,Vertex Traders,P106,Router,2566.85,251551.3,2024-03-22,2024-04-11,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,55.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0223,SUP010,ABC Technologies,P113,SSD,3328.99,183094.45,2023-07-05,2023-07-13,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,65.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0224,SUP005,Smart Source,P104,Keyboard,1493.21,97058.65,2024-10-25,2024-11-20,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,137.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0225,SUP009,Reliable Systems,P105,Mouse,577.97,79181.89,2024-02-03,2024-02-17,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,67.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0226,SUP002,Metro Distributors,P106,Router,2555.82,171239.94,2023-12-01,2023-12-11,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,11.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0227,SUP005,Vertex Traders,P106,Router,2438.55,26824.05,2023-03-25,2023-04-03,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,36.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0228,SUP001,Metro Distributors,P104,Keyboard,1079.76,38871.36,2024-09-02,2024-09-08,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,57.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0229,SUP008,Metro Distributors,P103,Monitor,6671.61,380281.77,2023-03-11,2023-04-07,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,128.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0230,SUP005,Bluechip Suppliers,P111,Desktop,29332.63,3754576.64,2024-03-11,2024-04-09,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,98.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0231,SUP006,Bluechip Suppliers,P110,UPS,4300.23,421422.54,2024-12-30,2025-01-25,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,56.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0232,SUP006,Prime Supplies,P103,Monitor,5802.69,324950.64,2023-11-09,2023-11-19,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,113.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0233,SUP008,Vertex Traders,P102,Printer,7016.36,792848.68,2024-05-29,2024-06-13,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,27.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0234,SUP001,Vertex Traders,P108,Scanner,5381.01,145287.27,2023-02-23,2023-03-16,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,33.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0235,SUP005,Smart Source,P110,UPS,3764.99,124244.67,2024-04-10,2024-04-24,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,103.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0236,SUP003,Reliable Systems,P113,SSD,4078.74,420110.22,2024-01-01,2024-01-30,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,145.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0237,SUP008,Global Components,P114,RAM,2924.25,424016.25,2023-10-30,2023-11-07,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,86.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0238,SUP004,Reliable Systems,P110,UPS,4564.19,392520.34,2024-08-07,2024-08-26,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,62.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0239,SUP009,Bluechip Suppliers,P114,RAM,2131.78,132170.36,2023-08-25,2023-09-14,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,59.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0240,SUP002,Global Components,P104,Keyboard,1057.4,62386.6,2023-08-11,2023-08-29,Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,143.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0241,SUP001,Bluechip Suppliers,P104,Keyboard,1485.96,212492.28,2023-07-06,2023-07-24,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,146.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0242,SUP006,Prime Supplies,P109,Projector,22872.85,3339436.1,2024-07-24,2024-07-31,Cancelled,,,,,,0.0,0.0,,,0.0,
,,,,,131.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0243,SUP007,Prime Supplies,P109,Projector,17048.91,2233407.21,2023-10-20,2023-11-11,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,26.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0244,SUP005,National Electronics,P111,Desktop,27049.61,703289.86,2023-05-06,2023-05-25,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,64.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0245,SUP009,ABC Technologies,P114,RAM,3146.3,201363.2,2023-08-20,2023-09-09,Ordered,,,,,,0.0,0.0,,,0.0,
,,,,,37.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0246,SUP004,Reliable Systems,P109,Projector,18392.42,680519.54,2024-12-03,2024-12-23,Partially Delivered,,,,,,0.0,0.0,,,0.0,
,,,,,107.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,PO0247,SUP007,Prime Supplies,P114,RAM,2656.08,284200.56,2024-05-05,2024-05-24,Cancelled,,,,,,0.0,0.0,,,0.0,
